sample,gem,gc,ri,np.obs,np.2,size.cat,geo,j.w1,db.ft,s.ft,db.v,s.v,db.rs,s.rs,db.ft232,s.ft232,db.ft235,s.ft235,db.ft147,s.ft147,corr.ft,residual.ft,percent_diff.ft,corr.ft147,residual.ft147,percent_diff.ft147,corr.ft232,residual.ft232,percent_diff.ft232,corr.ft235,residual.ft235,percent_diff.ft235,corr.rs,residual.rs,percent_diff.rs,corr.v,residual.v,percent_diff.v,slope.ft,slope.ft147,slope.ft232,slope.ft235,slope.rs,slope.v
"16MFS05,3a2,4",C2,C,2,term2,term2,common,ellipsoid,73.8,0.590833,0.6471173832983638,188614,257798.13810941172,33.206321656256314,39.20380146479177,0.524282,0.5858719574144808,0.532938,0.5937951653432455,0.862323,0.8867726853584437,1.0789940033409335,0.00961211932242989,1.48537492122941,1.025249465210517,0.0026764907697149898,0.3018237721917564,1.0962244132764534,0.011141229573075284,1.9016492310440645,1.093844539589943,0.010843844103260447,1.8261927237134243,1.1710832345305542,0.31643489272114067,0.8071535945444606,1.3282935307858121,7263.382093776541,2.817468794399865,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"16MFS05,3a2,5",A1,A,1,term2,term2,common,hexagonal,68,0.573614,0.5624563677380433,153163,136828.80104865006,31.727834040503993,29.648562711807145,0.503079,0.4908778322813069,0.511861,0.5000903830772272,0.859294,0.853752779608203,1.0183394436458395,-0.021677393889421248,-3.854057867030356,1.0062030649061704,-0.010871476847279848,-1.2733752799339517,1.0224567555448398,-0.02349868984143566,-4.78707496980008,1.0219651105458702,-0.023013700371892543,-4.601908205129115,1.010768143576481,-2.4209212010157586,-8.165391437513627,1.1990861308192997,-46826.828006026335,-34.22293234110621,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"16MFS05,3a2,6",A1,A,1,term2,term2,common,hexagonal,71.8,0.60036,0.5718281579729654,195230,148292.21912852902,34.04866500725195,30.374851607412822,0.534553,0.5014934077281269,0.542895,0.5105520939682809,0.867241,0.8571505108539247,1.0183394436458395,-0.03954211041425082,-6.915033802186472,1.0062030649061704,-0.015470041358367492,-1.8048220426253578,1.0224567555448398,-0.04506391831863377,-8.985944306383411,1.0219651105458702,-0.04426765472151928,-8.670546109692284,1.010768143576481,-4.040454313224721,-13.301972188857278,1.1990861308192997,-85805.36619132286,-57.862352249886385,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"16MFS05,3a2,7",B1,B,1,term1,term2,common,hexagonal,64.4,0.602219,0.5961271261015815,224312,242704.8776155669,34.231188154899435,32.35124050217678,0.537322,0.529496040973044,0.545194,0.5380810021047092,0.867896,0.865650686721591,1.0183394436458395,-0.017136235311372316,-2.874594119451672,1.0062030649061704,-0.0076289284982147265,-0.8812941080318613,1.0224567555448398,-0.01989246782982035,-3.7568680954184983,1.0219651105458702,-0.019088244374235952,-3.5474667010305314,1.010768143576481,-2.248554001568152,-6.9504413638075375,1.1990861308192997,-26264.530560771876,-10.82159156371536,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"16MFS05,3a2,8",A2,A,2,term1,term2,common,hexagonal,68.6,0.622132,0.5853775232749587,245959.99999999997,232456.4162855746,36.1455108251837,31.432005325344818,0.559004,0.5171288437743072,0.566957,0.5259206339627338,0.874944,0.8618533778519,1.0183394436458395,-0.048164031479314695,-8.227858017140074,1.0062030649061704,-0.01851795656936439,-2.148620292644081,1.0224567555448398,-0.054428572402280384,-10.525147273748837,1.0219651105458702,-0.05348963921702121,-10.170667542359906,1.010768143576481,-5.102725550049712,-16.23417118072066,1.1990861308192997,-62470.8084507403,-26.874202678060044,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a2,9",B1,B,1,term2,term2,common,hexagonal,65.1,0.630694,0.6631089200145283,489975,584119.2316691672,37.01401774778079,39.553337959914174,0.567641,0.6061188483692413,0.575858,0.6134872335454763,0.879667,0.8894265824623417,1.0183394436458395,0.020848342943759146,3.1440299345245384,1.0062030649061704,0.004302950965525576,0.4837893369021003,1.0224567555448398,0.02573047319501298,4.245120121943188,1.0219651105458702,0.02498044891675255,4.071877547049365,1.010768143576481,2.1407479546828654,5.41230668534836,1.1990861308192997,-3402.995279019233,-0.5825857281389114,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a3,1",B1,B,1,term2,term2,common,hexagonal,67.1,0.634378,0.6549935276146697,366497,402887.4593110742,37.41483870021991,38.467354616265595,0.572055,0.596890927080883,0.580247,0.6043991208405223,0.880412,0.886460820854989,1.0183394436458395,0.008981388033509341,1.3712178296199988,1.0062030649061704,5.875680748177459e-4,0.06628246404065981,1.0224567555448398,0.01198942778767964,2.0086463445364093,1.0219651105458702,0.011406931341612747,1.8873176595209837,1.010768143576481,0.6496275610308402,1.6887762818921546,1.1990861308192997,-36574.010375806654,-9.077971907675444,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a3,2",B1,B,1,term1,term2,common,hexagonal,66.5,0.624291,0.6352413616740161,303975,353511.9790856396,36.36902594876674,36.177219480248226,0.561558,0.5742612377046569,0.569526,0.5821331701731507,0.875494,0.8794901291062467,1.0183394436458395,-4.987879390887517e-4,-0.07851943673414521,1.0062030649061704,-0.0014346170007160097,-0.1631191702144392,1.0224567555448398,9.246697440767893e-5,0.016101900726796885,1.0219651105458702,9.746862440340731e-5,0.016743355197302374,1.010768143576481,-0.5834333616716023,-1.6127092409358352,1.1990861308192997,-10980.227530157019,-3.106041147051772,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a3,3",B2,B,2,term2,term2,common,hexagonal,69,0.589749,0.6467206438396794,248785,319668.7827669365,33.10755350083638,37.4413675279466,0.522857,0.587446119418735,0.531339,0.5951023092323564,0.863823,0.8834814349162278,1.0183394436458395,0.04615597528898929,7.136926233706443,1.0062030649061704,0.01430008477978495,1.6186061432225674,1.0224567555448398,0.052847447584826734,8.996135277413716,1.0219651105458702,0.05209238936002425,8.753518269357762,1.010768143576481,3.977307137547186,10.62276140041756,1.1990861308192997,21354.13971105707,6.68008290525694,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a3,4",B1,B,1,term1,term2,common,hexagonal,65.1,0.559319,0.5947151315964875,167294,240283.82832512807,30.625832278167206,32.224340305737876,0.487989,0.5278764034103492,0.496896,0.5364878819857716,0.852097,0.8651440270974702,1.0183394436458395,0.02513853231594021,4.2269871708925395,1.0062030649061704,0.007761414100117103,0.8971239304692876,1.0224567555448398,0.0289287537287784,5.4802134632053985,1.0219651105458702,0.028677506415970777,5.3454155031094155,1.010768143576481,1.2687246684501368,3.9371625808712905,1.1990861308192997,39683.913155844144,16.51543236698719,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3a3,5",B1,B,1,term2,term2,common,hexagonal,66.1,0.606253,0.6299162467726013,247689,271027.5088064164,34.570011735445085,35.607704377548934,0.539956,0.5681600022796717,0.548083,0.5761299802016951,0.868741,0.877614336799984,1.0183394436458395,0.01254490404398012,1.9915193659878423,1.0062030649061704,0.003484479990332634,0.3970400031337202,1.0224567555448398,0.016078342382702115,2.829896916042973,1.0219651105458702,0.01600827651838299,2.778587657038558,1.010768143576481,0.6654377922959398,1.8688028445762597,1.1990861308192997,-25972.93585008511,-9.583136399868726,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a3,6",B1,B,1,term2,term2,common,hexagonal,69,0.645974,0.6451703850296607,344207,312048.8929774998,38.76152188724995,37.26137419495427,0.587359,0.5856688357875386,0.594877,0.5933537608978602,0.882111,0.8829349803915463,1.0183394436458395,-0.012650418740016822,-1.9607872638845998,1.0062030649061704,-0.004647811395900536,-0.5264047182544991,1.0224567555448398,-0.014880341692522947,-2.5407432977910824,1.0219651105458702,-0.01458977816833551,-2.4588667216431435,1.010768143576481,-1.9175373252204935,-5.146179835418297,1.1990861308192997,-100684.94685341889,-32.265759988028144,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a3,7",A2,A,2,term1,term2,common,hexagonal,61,0.605863,0.5778918492272533,232750,210035.31319499586,34.59345656922075,30.829484611694085,0.542545,0.5086854216735065,0.550702,0.5175931743526268,0.862718,0.8591780464470554,1.0183394436458395,-0.039082341118345965,-6.762916135710544,1.0062030649061704,-0.008891449302666055,-1.0348785492639991,1.0224567555448398,-0.046043378763568676,-9.051444527757875,1.0219651105458702,-0.045205055955205076,-8.73370403536421,1.010768143576481,-4.136479264670797,-13.417283216929837,1.1990861308192997,-69051.98375319614,-32.876368598593025,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a3,8",A1,A,1,term2,term2,common,hexagonal,70.8,0.612506,0.6710627542660852,339389,464767.96073357156,35.198901819299905,40.475488470260444,0.548588,0.6153964210458828,0.55674,0.6225954188653061,0.87127,0.891997840723315,1.0183394436458395,0.04732373499634668,7.052058052022687,1.0062030649061704,0.015323296362515948,1.7178624950583279,1.0224567555448398,0.05448891443505022,8.854278733445483,1.0219651105458702,0.05362656321999826,8.61338866221243,1.010768143576481,4.897559822435859,12.100063538539786,1.1990861308192997,57811.317880940274,12.438748529415228,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a3,9",B1,B,1,term2,term2,common,hexagonal,69.4,0.6578,0.6578307625843287,390597,380794.4466612218,40.14553013962504,38.77712185016908,0.59965,0.600190723678643,0.607327,0.6076399710474901,0.885585,0.8873855376635059,1.0183394436458395,-0.012032923445904564,-1.8291822350527485,1.0062030649061704,-0.003692803571424985,-0.4161442140637282,1.0224567555448398,-0.012925469783820254,-2.153560405698784,1.0219651105458702,-0.013027033645001573,-2.143873718930094,1.010768143576481,-1.800701121953388,-4.643720410480997,1.1990861308192997,-87564.9987784042,-22.99534553252228,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,1",B2,B,2,term2,term2,common,hexagonal,66.2,0.651337,0.6620327586632464,485321,507797.01433598215,39.379417710662906,39.381342432263544,0.592992,0.6049256203747493,0.60051,0.612308302724926,0.884315,0.888990295387851,1.0183394436458395,-0.0012493995427038662,-0.1887217099689463,1.0062030649061704,-8.101679546490548e-4,-0.09113349817790672,1.0224567555448398,-0.001383056009296335,-0.22863240747507713,1.0219651105458702,-0.0013919658089746045,-0.2273308728266474,1.010768143576481,-0.42211850226600234,-1.0718743348885376,1.1990861308192997,-74144.66575937124,-14.601240981364588,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,2",B2,B,2,term1,term2,common,hexagonal,66.8,0.616069,0.6285289504592493,258419.99999999997,324995.62172310665,35.549647123222485,35.452724338004835,0.552682,0.5665788216101829,0.560969,0.5745733435050694,0.871055,0.8771067554106778,1.0183394436458395,0.0011615877518006412,0.18481054070013803,1.0062030649061704,6.485447088335761e-4,0.0739413651568463,1.0224567555448398,0.0014853770421497936,0.26216600153328035,1.0219651105458702,0.0012825974072629975,0.22322605490863348,1.010768143576481,-0.4797264895337463,-1.3531442180861855,1.1990861308192997,15127.783796783246,4.654765413939017,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,3",B1,B,1,term1,term2,common,hexagonal,68.2,0.604453,0.6021904882984732,236094,257451.31336723163,34.44246623193858,32.87992787003151,0.539946,0.536404774947706,0.548473,0.5448847015697883,0.868301,0.8677835021712476,1.0183394436458395,-0.01334784343158546,-2.2165483664978876,1.0062030649061704,-0.005903625289845116,-0.6803108465503069,1.0224567555448398,-0.015666660381708164,-2.9206787697286076,1.0219651105458702,-0.015635568506636832,-2.8695187186557933,1.010768143576481,-1.933419783420689,-5.88024338454498,1.1990861308192997,-25645.727602420142,-9.961389307747973,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,4",B2,B,2,term1,term2,common,hexagonal,66.8,0.501879,0.5975467566214567,129329,247071.41105829814,26.801393152935955,32.468123995052714,0.4278,0.5311009882340723,0.437157,0.5396636730821848,0.824816,0.8661425283496258,1.0183394436458395,0.08646357498392654,14.469758897662436,1.0062030649061704,0.03621014116597798,4.180621546776358,1.0224567555448398,0.09369398821198976,17.641463730565683,1.0219651105458702,0.09290447125128376,17.215253848879218,1.010768143576481,5.378129592596231,16.5643373587452,1.1990861308192997,91994.80084556891,37.234093759177235,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,5",A1,A,1,term2,term2,common,hexagonal,65.7,0.620108,0.6371980306576668,313652,308266.0861967425,35.950735559624455,36.40538717785338,0.557185,0.576488261219942,0.565227,0.5843260818616366,0.87204,0.8802071031446758,1.0183394436458395,0.005717594937332593,0.8973026692237783,1.0062030649061704,0.0027577824238989024,0.31331063042394214,1.0224567555448398,0.006790693881690402,1.1779413976826172,1.0219651105458702,0.006683808323125984,1.1438490477494467,1.010768143576481,0.06752893604278398,0.18549160241829293,1.1990861308192997,-67829.6769069925,-22.003613094079398,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,6",B1,B,1,term2,term2,common,hexagonal,67.2,0.574794,0.6028772307748306,174691,191726.13437066833,31.827636529526664,32.94408835424743,0.504578,0.5372016740671309,0.51392,0.5456671963574993,0.859309,0.8680273969685669,1.0183394436458395,0.017541828603863885,2.909685041732088,1.0062030649061704,0.003388047467110522,0.39031572954294785,1.0224567555448398,0.021292489267826786,3.963593245460734,1.0219651105458702,0.02045888674576557,3.749334188006003,1.010768143576481,0.7737272648707645,2.3486073026240204,1.1990861308192997,-17743.420908285974,-9.254565615964609,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"Bail,3a4,7",B2,B,2,term1,term2,common,hexagonal,61,0.59882,0.5778918492272533,238639,210035.31319499586,33.91144528335094,30.829484611694085,0.532983,0.5086854216735065,0.541291,0.5175931743526268,0.866902,0.8591780464470554,1.0183394436458395,-0.031910176416748315,-5.521824967667918,1.0062030649061704,-0.013101402926233408,-1.5248763606578892,1.0224567555448398,-0.03626664726704887,-7.129484298515276,1.0219651105458702,-0.03558734229985783,-6.875543199418782,1.010768143576481,-3.4471239833539613,-11.181257250231214,1.1990861308192997,-76113.40197759098,-36.23838335553014,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3a5,1",B2,B,2,term1,term2,common,hexagonal,70.5,0.603634,0.6421389808312182,239916,363321.1196041091,34.33131322033,36.89881479970228,0.537242,0.5822055664753644,0.545769,0.5899452519654389,0.867596,0.8818381065376955,1.0183394436458395,0.027434669105505516,4.272388053750085,1.0062030649061704,0.00886035223736159,1.0047595099002269,1.0224567555448398,0.032898854212943474,5.650728214797232,1.0219651105458702,0.03218837554792986,5.456163167801132,1.010768143576481,2.1978170694466215,5.956335132651347,1.1990861308192997,75641.17144246597,20.819370898363402,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3a5,3",C2,C,2,term1,term2,common,ellipsoid,64.6,0.513835,0.6016237554707764,117660,176989.97877643947,27.527782930130208,34.52680389179344,0.440216,0.5335938764196226,0.450082,0.5423632620085265,0.832224,0.8715072342249977,1.0789940033409335,0.04719887176408777,7.845247355160402,1.025249465210517,0.018270023289640336,2.0963708127893237,1.0962244132764534,0.05101835010471545,9.56126978949702,1.093844539589943,0.050043523940805745,9.226938372536562,1.1710832345305542,2.28947881852158,6.631018688253848,1.3282935307858121,20702.961944180803,11.69725093324704,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"MM,3a5,6",A1,A,1,term0,term2,common,hexagonal,67.7,0.602769,0.6079963965833028,241708,335149.39703491033,34.302529494369615,33.41333689502457,0.538966,0.5430618644266281,0.547019,0.5514339055918178,0.866367,0.8698348769440138,1.0183394436458395,-0.005827051523656146,-0.9584023123166273,1.0062030649061704,-0.0019062537895502274,-0.21915122514372595,1.0224567555448398,-0.00800756328235197,-1.4745213771927186,1.0219651105458702,-0.007600427213873662,-1.3783024831809394,1.010768143576481,-1.2585671619768917,-3.766661096827774,1.1990861308192997,45320.68652683904,13.52253261613903,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3a5,7",B2,B,2,term0,term2,common,hexagonal,74,0.569061,0.49934643264785455,163839,278118.3483552587,31.401603899368126,25.72865580686418,0.50019,0.4181211523421196,0.509072,0.4285644904112902,0.852342,0.8318689509918465,1.0183394436458395,-0.08015082949269053,-16.051146909707455,1.0062030649061704,-0.025760181756408596,-3.0966634498973002,1.0224567555448398,-0.09330149221385381,-22.314463569045092,1.0219651105458702,-0.09168933234451704,-21.394523903864144,1.010768143576481,-6.01108507182413,-23.363385623202383,1.1990861308192997,81661.27576795546,29.362059803276335,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3a5,9",A2,A,2,term0,term2,common,hexagonal,64.5,0.632399,0.6261782813493237,305403,386335.21436846687,37.2546927485493,35.23555570927988,0.57223,0.56386182909799,0.579992,0.5719024998271095,0.875694,0.8763318953131698,1.0183394436458395,-0.017818564472861564,-2.845605637178142,1.0062030649061704,-0.004794091406774115,-0.5470634393674416,1.0224567555448398,-0.021218600127433707,-3.7630850382933545,1.0219651105458702,-0.020829088568610876,-3.6420698589196006,1.010768143576481,-2.4203009196834913,-6.86891655591532,1.1990861308192997,20130.712757860252,5.210685438232043,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"16MFS07,3a6,2",C1,C,1,term2,term2,common,ellipsoid,66.7,0.579157,0.619250346245172,171907,207319.5687526649,32.19419791083177,36.20447335037165,0.510046,0.5538267568121935,0.519093,0.5622718159541878,0.858899,0.8774353055013022,1.0789940033409335,-0.00565658374775313,-0.9134566951882802,1.025249465210517,-0.003150434918545608,-0.3590503936635739,1.0962244132764534,-0.005298120281808427,-0.9566385546816505,1.093844539589943,-0.0055352276351744445,-0.9844398168492653,1.1710832345305542,-1.4976120721620276,-4.136538757707559,1.3282935307858121,-21023.387244131707,-10.140570603449834,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"16MFS05,3a6,3",B1,B,1,term1,term2,common,hexagonal,70.1,0.554486,0.5417498175494293,153544,196047.72245411447,30.284544218391254,28.223969394823616,0.483916,0.4670487855989011,0.492952,0.4766589518606131,0.849438,0.8465248027071679,1.0183394436458395,-0.022905147199977716,-4.227993523576563,1.0062030649061704,-0.008182316340599738,-0.9665772715026031,1.0224567555448398,-0.0277343977173356,-5.938222852195519,1.0219651105458702,-0.02712079331319478,-5.689769007238864,1.010768143576481,-2.386683143859564,-8.456227791606416,1.1990861308192997,11935.241583595925,6.08792667121619,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,3a6,4",B1,B,1,term1,term2,common,hexagonal,67.5,0.632903,0.6411337563363948,337599,373901.25912479026,37.29262882136453,36.81973381440379,0.572065,0.581023365304389,0.579937,0.5887853426229149,0.877973,0.8815477194823105,1.0183394436458395,-0.0033763325653879406,-0.526619060690422,1.0062030649061704,-0.0018714040225547013,-0.2122861849899271,1.0224567555448398,-0.0038883585563698198,-0.6692258502087554,1.0219651105458702,-0.0038900376917254675,-0.6606886092639751,1.010768143576481,-0.8744673884536098,-2.374996497425846,1.1990861308192997,-30909.0195536745,-8.266626228011326,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,3a6,5",C1,C,1,term2,term2,common,ellipsoid,69.6,0.609557,0.634536397082364,211816,235884.8507666097,34.914371202582124,37.79125773584887,0.545234,0.5714006531833978,0.553421,0.5795600932951329,0.869801,0.8825596066885549,1.0789940033409335,-0.023171950612125514,-3.6517921932723665,1.025249465210517,-0.0092034034010181065,-1.0428081379738334,1.0962244132764534,-0.02629816856497591,-4.602404358213991,1.093844539589943,-0.02579644564927297,-4.45103897727073,1.1710832345305542,-3.0963770236714367,-8.19336854389529,1.3282935307858121,-45468.9717503179,-19.275918568974156,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"16MFS05,3a6,6",C2,C,2,term1,term2,common,ellipsoid,61.5,0.538367,0.5890896071154598,139105,163084.4139726989,29.12842268509446,33.40991920109538,0.465957,0.5192987524107971,0.475589,0.5282842000223322,0.840956,0.8672363033382786,1.0789940033409335,0.008194842518811307,1.3911028848290552,1.025249465210517,0.005046614072703015,0.5819191439838177,1.0962244132764534,0.008505313473740728,1.6378459286211615,1.093844539589943,0.00806376928329089,1.5264074304985855,1.1710832345305542,-0.7018882537382112,-2.1008379263461348,1.3282935307858121,-21687.85762726149,-13.298547113700355,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"16MFS05,3a6,7",B2,B,2,term1,term2,common,hexagonal,70,0.585515,0.5965608423060026,203177,252234.00125013292,32.76022930939406,32.381719884629135,0.519018,0.5299231490924021,0.52777,0.5385119237610053,0.859714,0.8658081597812125,1.0183394436458395,3.0782295970888107e-4,0.05159959184028794,1.0062030649061704,7.612980384691381e-4,0.08792918267962688,1.0224567555448398,-7.503112569695602e-4,-0.14158869229521606,1.0219651105458702,-8.506026317885995e-4,-0.15795427998101336,1.010768143576481,-0.731276277566927,-2.2582996831926994,1.1990861308192997,8607.278448660072,3.4124179951950615,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"16MFS05,3a6,9",A2,A,2,term1,term2,common,hexagonal,61.6,0.574514,0.5502968958844561,167441,175366.93366700877,31.821213393042882,28.749063672755703,0.505273,0.4771810635617439,0.514215,0.4865811303676002,0.857645,0.8493031487075935,1.0183394436458395,-0.03475337124228972,-6.315385658578522,1.0062030649061704,-0.013661878893859059,-1.6085986393255096,1.0224567555448398,-0.039438728682663904,-8.26494001842569,1.0219651105458702,-0.038928658951744466,-8.000445665111348,1.010768143576481,-3.414805114881304,-11.877969848866323,1.1990861308192997,-25409.247163505584,-14.48918939972647,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,3a6,10",B2,B,2,term0,term2,common,hexagonal,67,0.561374,0.5296983065785507,160052,240602.89712257273,30.8160494910279,27.416060120958182,0.492453,0.45339667211961043,0.500845,0.4632052318107447,0.847178,0.8421405452396913,1.0183394436458395,-0.04197098025868884,-7.92356323164209,1.0062030649061704,-0.01029255488138836,-1.2221896855065777,1.0224567555448398,-0.05011522451871253,-11.053284596118882,1.0219651105458702,-0.048640883980601735,-10.50093579264133,1.010768143576481,-3.7318210154490536,-13.611806360886503,1.1990861308192997,48686.76371268218,20.235318981998457,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3a7,1",A2,A,2,term0,term2,common,hexagonal,63.6,0.618094,0.6138432565940114,276154,343978.8990259177,35.74093489986829,34.00143098732356,0.554466,0.5497480488307784,0.563013,0.5580129951410305,0.8722,0.8719683154742569,1.0183394436458395,-0.01558624348682014,-2.5391243317231216,1.0062030649061704,-0.00564199773690488,-0.6470415996521893,1.0224567555448398,-0.017169458589146758,-3.1231504369434884,1.0219651105458702,-0.017366647642731547,-3.112229964885021,1.010768143576481,-2.124367431104176,-6.247876543478962,1.1990861308192997,12846.46765564481,3.7346673566383126,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3a7,2",B2,B,2,term1,term2,common,hexagonal,75.4,0.651352,0.6449378363859404,353901,369520.05290278676,39.37035484105201,37.18544581624299,0.592563,0.5854263883787754,0.60017,0.5931133744161595,0.884086,0.8827687774213826,1.0183394436458395,-0.018359596911664555,-2.846723494243544,1.0062030649061704,-0.006801265419253966,-0.7704469837640663,1.0224567555448398,-0.020443654057141547,-3.4920964382484145,1.0219651105458702,-0.02023942598015538,-3.4124042473461973,1.010768143576481,-2.6088546583944776,-7.015795027136404,1.1990861308192997,-54837.7278802942,-14.840257639474006,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3a7,4",A2,A,2,term1,term2,common,hexagonal,62.3,0.613365,0.6230747735076376,319728,334223.90353440266,35.292005511279044,34.94926658612538,0.550008,0.5602742336872197,0.558265,0.5683760507007284,0.868926,0.8753025248331056,1.0183394436458395,-0.0015389993441927707,-0.24700074688128998,1.0062030649061704,9.86520456446538e-4,0.11270622767078599,1.0224567555448398,-0.0020851615164866333,-0.37216801900097757,1.0219651105458702,-0.002151301738161915,-0.37849971607875804,1.010768143576481,-0.722768307601072,-2.068049999904736,1.1990861308192997,-49157.506900190376,-14.707956666280289,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3a7,5",A1,A,1,term1,term2,common,hexagonal,70.6,0.626821,0.616325969053659,274684,289080.1664138766,36.64672914832038,34.19759692190681,0.565152,0.5525893744692958,0.572944,0.5608109445482773,0.876268,0.8727621983239591,1.0183394436458395,-0.021990579351869766,-3.5680111590357484,1.0062030649061704,-0.008941348955241124,-1.0244885688692718,1.0224567555448398,-0.02525410584038157,-4.570139602238188,1.0219651105458702,-0.02471783374831582,-4.407516292005601,1.010768143576481,-2.843749467491101,-8.315641224689122,1.1990861308192997,-40289.60834409192,-13.937174882627268,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,3b,1",C2,C,2,term2,term2,common,ellipsoid,78.5,0.602549,0.6563898986120564,200010,275385.7484633281,34.265500900180086,40.31033335025384,0.537797,0.5965543196828275,0.546314,0.604300794829096,0.863678,0.889867833431378,1.0789940033409335,0.006243140892980281,0.9511329936949777,1.025249465210517,0.004382425817289093,0.492480529427637,1.0962244132764534,0.007008118895990734,1.1747662643222112,1.093844539589943,0.0067182090275559325,1.1117326147909383,1.1710832345305542,0.18257972326132688,0.45293528504193614,1.3282935307858121,9713.75937085785,3.52732827499655,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
